Product_ID,Category,Supplier_Rating,Lead_Time,Inventory_Level,Urgent_Restock,Seasonal_Demand,Warehouse_Capacity,Transportation_Cost,Product_Lifecycle_Stage,Returns_Percentage,Demand_Variability
261,Furniture,1,3.290376833,274.5367997,1,1,4346.290901,5.900930719,Decline,3.509414854,1
262,Electronics,2,0.810379673,14.44550049,1,1,1930.996153,6.425980096,Introductory,3.313628714,1
263,Food,2,0.755120334,38.8574214,1,0.99170889,3639.374156,6.895208122,Introductory,4.56085789,0.734241504
264,Furniture,5,2.039673665,95.83486368,0,0.875259566,3482.920148,6.686971412,Growth,6.899170917,1
265,Electronics,5,0.769146248,37.48196319,0,0.745453202,4103.672729,6.946939766,Maturity,1.04509394,1
266,Furniture,1,1.157382167,39.31807371,1,0.949792068,2946.290911,6.073081894,Introductory,5.419228912,0.999106521
267,Electronics,5,2.896615367,246.057241,0,0.960697992,2464.01482,6.425855016,Maturity,7.999494471,0.989057354
268,Electronics,1,2.144242862,99.1877508,0,1,4882.016221,6.720104695,Growth,10.06614236,0.917280237
269,Electronics,1,2.401709868,116.8198013,1,1,5091.349932,6.648774477,Introductory,-0.183320416,1
270,Food,4,2.990927793,192.7898373,0,1,1863.430487,6.810386581,,5.871544252,1
271,Food,3,2.513644563,153.7399586,0,1,3441.981858,6.117309526,Growth,5.947875267,0.960086282
272,Food,2,2.698690867,148.2149774,1,0.854083785,2598.409592,5.451157087,Maturity,0.139627444,0.99866295
273,Electronics,3,3.53146144,291.7920354,0,1,2039.399218,6.156292924,Introductory,3.694060096,1
274,Food,3,3.040287974,203.2651958,0,0.78192098,3823.117686,6.190729636,Growth,1.479342902,0.95134691
275,Electronics,1,2.594145531,155.6558002,1,0.951285174,2583.795887,6.65148616,Growth,6.240116322,0.935283616
276,Electronics,2,3.130961463,219.2376848,1,0.976255025,4908.02798,6.491860468,Introductory,10.1947733,1
277,Furniture,3,2.686316345,137.3074078,0,1,2946.290911,7.057395462,Growth,4.705464984,0.787031585
278,Food,1,3.387572091,303.6270145,1,0.79797721,2407.504925,6.210612092,Introductory,4.503097478,0.886941355
279,Electronics,2,3.318309202,316.3949805,1,0.866818965,4272.099561,6.078866094,Growth,4.360969147,0.900234611
280,Furniture,3,2.282642409,100.7324842,0,0.88159104,1458.14323,5.180463288,Maturity,0.804802037,1
281,Clothing,5,2.984284748,193.2441829,0,0.999563075,1917.897266,5.724169905,Decline,5.896507652,0.842243869
282,Electronics,5,3.275424921,287.1424281,0,0.813251395,1254.376959,6.131685591,Introductory,1.299667494,1
283,Electronics,5,3.076842904,175.4301869,0,0.997287242,1955.942767,6.655663141,,3.568581976,0.972394321
284,Food,1,3.432614617,285.2609894,1,0.794804083,2437.692338,6.18383008,Introductory,4.532845491,1
285,Clothing,2,2.91480659,209.0873526,1,1,3929.940911,5.176514284,Introductory,1.157008446,0.93790353
286,Food,4,2.627327572,82.04446003,0,1,4207.994521,6.361334655,Introductory,1.553026621,1
287,Clothing,1,1.341372648,48.86776982,0,0.957424633,4692.912379,6.847560266,Introductory,1.926197223,1
288,Clothing,2,2.608761598,152.4398365,1,0.813537828,2702.305564,6.872708286,Maturity,8.237802589,0.948749883
289,Furniture,2,3.09924,252.1473414,1,0.905121937,3132.47911,5.952493283,Introductory,0.523238928,1
290,Electronics,4,2.345187441,175.4301869,0,0.839015468,1781.094256,6.771783052,Maturity,0.683671616,1
291,Food,2,2.599909922,166.9960669,0,0.792989177,4027.016122,6.527013442,,10.04686131,0.936445409
292,Furniture,3,3.002928198,229.5367322,0,1,1983.694126,6.343901805,Introductory,4.9793405,1
293,Food,5,2.770556788,160.1758515,0,0.901273682,1848.61787,5.831338751,Maturity,4.835771305,1
294,Furniture,3,3.412815407,296.2117284,1,0.869716253,4376.280621,6.06052549,Decline,5.842612912,0.936960005
295,Electronics,5,2.389691794,114.1093828,0,1,3003.569924,5.722995248,Growth,4.917960317,1
296,Food,3,3.245212332,294.6553498,1,0.928997879,4736.900428,5.820733283,Introductory,4.835771305,1
297,Electronics,5,2.869555943,241.7267216,0,1,2883.526236,5.205130179,Introductory,3.626748689,0.701153327
298,Clothing,5,3.091922338,193.1975814,0,1,1995.673591,6.24551043,Decline,5.491203116,0.985148284
299,Electronics,2,3.453993355,298.2421635,1,0.810423291,2946.290911,5.893879178,Introductory,9.145503438,1
300,Food,3,1.656860198,62.75660813,0,1,3328.093359,5.931488522,Decline,3.359279692,0.951832333
301,Clothing,3,2.803144524,159.0217519,0,1,4339.827179,6.967100897,Decline,7.41955576,0.742369561
302,Clothing,5,3.257560708,327.9946393,0,1,1488.314263,6.287037334,Introductory,0.207783597,1
303,Electronics,4,3.360266688,226.3643338,0,0.926390828,4934.44493,6.893359419,Introductory,5.645442776,1
304,Furniture,1,3.192632137,265.5219073,1,0.952786314,1775.664185,5.505957731,Growth,2.111487342,1
305,Furniture,1,3.129726782,218.8756143,1,1,1274.913108,6.683999976,Decline,6.639163377,0.949002249
306,Furniture,3,1.289156366,62.26119636,1,1,2915.718087,5.185013704,Introductory,2.250800458,1
307,Furniture,2,2.490304072,128.6123183,1,0.871730788,4032.102009,4.981303242,Maturity,9.859649671,0.956859167
308,Furniture,3,3.130674631,258.8607667,1,0.965546076,3336.956319,5.77021556,Decline,5.393270834,0.984150903
309,Furniture,1,2.933432247,203.0818146,1,1,4690.712099,6.018101521,Decline,6.606764104,0.826131391
310,Clothing,2,3.220219597,234.0710933,1,0.883034863,2578.232134,6.969457442,Growth,2.868649546,1
311,Food,2,1.084154727,43.95877318,0,0.792699807,1072.026458,5.757153678,Maturity,1.731225397,0.883187209
312,Electronics,3,2.634872134,135.2805766,0,0.736517147,2078.175626,5.54479475,Growth,7.703849745,0.917045243
313,Clothing,1,1.939827781,82.48668967,1,1,1173.761994,6.654887039,Introductory,5.335383681,0.97692591
314,Clothing,1,2.969303052,166.3312866,1,1,3766.439438,6.931097534,Maturity,3.576886615,1
315,Clothing,4,2.640287124,152.1602658,0,0.99170889,1215.500322,6.530918761,Maturity,-0.042744088,1
316,Clothing,2,2.627327572,294.1129505,1,0.887068925,3634.342263,5.950129711,Decline,3.274797453,0.970492163
317,Electronics,3,2.140869091,92.16257964,0,1,1999.51522,6.239342757,Growth,1.46630718,0.9518154
318,Food,5,3.067986474,248.5900471,0,1,2946.290911,5.343720233,Decline,0.746033877,1
319,Furniture,3,3.005125262,198.7142,1,0.701515516,3128.378119,5.9492615,Introductory,7.724187814,0.950546438
320,Furniture,3,2.159322379,89.68985769,1,1,2844.956753,6.65366667,Maturity,0.946851396,0.973029895
321,Food,3,1.641164085,56.35173277,0,0.851878969,3294.670028,5.9108745,Decline,3.183658528,1
322,Electronics,3,2.627327572,189.3336236,1,1,1570.25003,6.576412809,Decline,4.66075378,1
323,Clothing,2,3.247921792,244.9937069,1,0.90249492,4011.825445,6.119752672,Maturity,3.278642225,1
324,Food,3,3.118146008,232.3817916,0,0.69442904,4031.21059,6.519673833,Decline,4.216402814,1
325,Electronics,2,1.607076242,59.48964624,1,0.805071138,2293.454666,6.373974936,Decline,5.228047045,0.978260276
326,Electronics,1,2.705685808,179.7108403,0,0.859044775,2751.735325,6.725801424,Decline,3.263325014,1
327,Electronics,2,2.25450812,87.47333527,1,0.969279742,3753.994496,6.351636209,Introductory,0.065239151,1
328,Furniture,5,1.689170432,60.16963288,0,0.990850595,4389.248946,6.645566993,Maturity,8.31367672,0.982609724
329,Food,3,2.727411038,156.8910674,1,1,3592.574818,5.291222567,Maturity,5.784102109,1
330,Food,3,3.412238846,298.5275701,1,0.868963522,4926.890486,5.369089354,Introductory,4.142428744,1
331,Clothing,1,1.936686355,82.18692882,1,0.774934453,1400.528095,6.378266301,Growth,5.172805929,1
332,Clothing,2,2.95815838,241.0961613,1,0.658544354,2556.788402,7.136322775,Growth,2.205440572,1
333,Electronics,3,2.55125404,106.2253233,1,0.992428513,3707.451882,4.55486368,Growth,9.334443888,0.866078652
334,Electronics,5,2.480413193,107.0099826,0,1,3113.74383,6.190729636,Growth,5.048809597,0.972093161
335,Electronics,1,3.121405131,236.005279,1,0.996900123,2946.290911,6.0828682,Maturity,0.991541519,0.95251659
336,Electronics,3,2.062912943,175.4301869,0,1,1968.650301,6.321177378,Growth,1.394753285,0.728193038
337,Furniture,1,2.513016974,137.5437303,1,1,3986.710329,6.499290713,Maturity,4.835771305,0.814910819
338,Electronics,5,3.312144263,224.4234758,0,0.946851013,2840.07799,6.758716545,Decline,4.153012618,1
339,Electronics,5,2.4713163,144.4857847,0,1,4119.314668,6.269965923,Maturity,5.992337814,1
340,Electronics,1,2.051937045,88.13956146,1,1,3263.629059,5.96496713,Maturity,1.282098714,1
341,Clothing,5,2.458986655,131.4931408,0,0.6789123,4218.033997,5.666708725,Maturity,7.340326666,1
342,Furniture,4,3.301839329,307.3044821,0,1,3062.288038,6.379837983,Introductory,7.218554496,0.908859445
343,Furniture,4,2.891869622,215.4646934,1,0.99170889,4287.614321,6.894907869,Growth,5.772216146,1
344,Clothing,2,3.35496126,281.5886714,1,0.93068512,2994.261893,4.83381007,Decline,2.126246165,0.81096097
345,Clothing,1,2.781583493,154.9395622,1,1,4767.853482,6.009078305,Introductory,7.979239823,0.942782591
346,Electronics,2,2.644394934,166.1935013,1,1,1435.303496,6.852107629,Introductory,10.22530777,1
347,Clothing,2,1.191222596,31.58131037,1,1,4299.955078,5.814309642,Maturity,4.67034678,1
348,Electronics,5,2.166305293,96.11419635,0,1,3127.424647,6.359169384,Introductory,1.163484812,1
349,Electronics,1,2.661142835,161.9577691,1,0.988620317,2946.290911,6.678093281,Growth,5.88600938,0.855402285
350,Electronics,5,3.18077218,240.0176916,0,1,2504.120678,6.504263442,Maturity,8.49871038,0.921506756
351,Electronics,4,2.950318115,211.6102891,0,0.806739528,2759.555037,6.589022856,Growth,6.067458513,1
352,Furniture,5,2.473173171,120.7790919,0,0.999545346,1048.174067,6.220410608,Growth,5.575536652,1
353,Clothing,4,3.376440301,303.2517271,0,0.86572774,3299.418673,5.412092577,Introductory,6.602662693,0.964170598
354,Furniture,2,1.843710567,85.02483319,1,1,2878.290399,6.256966877,,1.618756355,0.956894188
355,Food,3,3.32072065,288.649248,1,0.99170889,4888.444006,5.440970851,Introductory,5.41243633,1
356,Furniture,1,2.846837319,146.0186704,1,0.99170889,2827.453649,5.594579368,Decline,0.694705987,1
357,Food,3,3.030373699,196.7766426,1,1,3926.289792,6.804924318,Maturity,7.639402347,1
358,Clothing,4,0.840993685,37.5704652,0,1,2431.491404,6.291193372,,5.367080621,0.843008927
359,Clothing,5,3.289309612,308.3005887,0,1,1482.129202,6.341843294,Introductory,0.506116786,1
360,Food,3,3.293198522,290.8299142,0,1,2574.08271,6.821385741,Growth,0.014874204,1
361,Food,3,3.333505682,287.336007,1,0.874390792,4810.54137,5.523173052,Introductory,4.644817637,0.886859557
362,Food,5,2.414992338,138.0141585,0,1,3934.937902,6.30656479,Maturity,8.994775105,0.980090712
363,Food,1,2.487031008,112.6852195,1,1,1430.487041,6.190729636,Maturity,7.763518075,1
364,Furniture,5,2.193387573,118.2823379,0,1,5054.801404,6.447119548,Maturity,9.633853245,1
365,Furniture,4,2.117239351,87.33580795,0,0.75988558,3485.744778,5.396891671,Decline,5.334140644,0.908531142
366,Clothing,2,2.223712778,96.54985269,0,0.866096678,3899.434345,6.74116571,Growth,2.731894248,1
367,Clothing,5,2.226616176,96.30875891,0,1,3461.228591,7.171174335,Introductory,9.366535885,0.800960415
368,Furniture,1,2.357318013,121.9464968,1,1,2289.099354,6.170916889,Maturity,0.269740954,1
369,Clothing,1,2.595235332,163.6149775,1,0.767046204,2669.134874,6.190729636,Growth,1.373462717,0.948578748
370,Food,1,1.973147591,77.29750579,1,0.908827377,4605.497139,6.647184755,Introductory,4.396314312,1
371,Electronics,5,1.846612532,75.55759681,0,0.960439043,3923.328988,5.994968116,Introductory,3.047073909,1
372,Furniture,2,3.044705099,256.4077955,1,1,4483.678994,6.190729636,,9.789519267,1
373,Furniture,5,2.521954424,143.1823403,0,1,2803.62957,6.822642349,Growth,1.283887154,1
374,Food,4,2.825943444,186.4013389,0,1,1768.658238,6.848019825,Decline,4.943050504,1
375,Electronics,5,2.476659921,120.4001217,0,0.962451043,4902.949434,6.745784778,Introductory,6.91541247,0.972340857
376,Furniture,5,2.836992655,167.8835949,0,1,2946.290911,6.372673171,Decline,2.546620461,1
377,Food,2,1.138623449,38.14723409,1,0.927978571,1041.372978,5.8997594,Maturity,4.835771305,0.990812678
378,Furniture,3,3.384770451,271.5263131,0,0.950765779,4147.82546,6.375913975,Introductory,6.853466827,1
379,Food,1,2.831893186,184.8159234,1,1,3546.557815,7.072932264,Decline,10.21757523,1
380,Clothing,1,2.697136919,162.487154,1,1,4768.736657,5.946265045,Introductory,8.576088051,0.963336947
381,Clothing,3,3.610909534,301.5024262,1,0.89703037,4433.332108,6.706943406,Introductory,6.447059527,1
382,Food,1,1.708046101,67.28426672,1,0.897164919,4779.350073,6.636348305,Introductory,8.535572693,1
383,Clothing,5,2.834431791,207.4672194,0,0.893718337,2466.777101,4.973893773,Maturity,3.125489197,1
384,Food,3,3.006426473,208.0037516,0,0.878785627,4021.522174,6.190729636,Growth,4.835771305,1
385,Electronics,5,2.627327572,121.4286003,0,0.9127346,4844.944852,6.9930648,Introductory,7.971732751,1
386,Clothing,2,3.340806604,286.684947,1,0.840929489,2945.009991,4.580948069,Decline,3.050044118,0.959139816
387,Electronics,1,2.886704423,206.5616229,1,0.856091817,1759.651349,6.175338632,Introductory,9.484710518,1
388,Food,3,1.902451204,73.27684442,0,0.99170889,1203.404439,6.213581695,Introductory,4.835771305,1
389,Food,1,0.872205474,40.59883118,1,1,3081.747454,6.352164585,Decline,4.352952486,1
390,Clothing,2,3.314824438,268.5066046,1,1,1770.464941,5.661682157,Introductory,0.045784611,1
391,Furniture,1,2.663477483,175.4301869,1,1,4662.48814,5.875646399,Decline,6.914504881,1
392,Food,1,2.779209338,148.3589365,1,0.869304352,4219.718009,6.349980019,Decline,5.533648295,0.970772531
393,Furniture,2,2.20590356,92.06522223,1,0.817208993,4386.989488,6.874568733,Decline,7.116885754,0.898332213
394,Clothing,5,3.094180006,231.9324784,0,1,3239.885682,6.1562563,Decline,8.712468916,1
395,Furniture,5,3.102321341,220.3324575,0,0.949029609,2895.168323,5.776170116,Introductory,10.1533478,0.807170201
396,Clothing,5,3.123620097,258.9693798,0,1,3366.98161,6.119247987,Introductory,8.282451199,1
397,Electronics,5,3.28225853,175.4301869,0,1,4524.314393,6.190729636,Introductory,6.78919792,1
398,Electronics,2,3.042080771,187.7624966,1,1,2946.290911,6.704335426,Introductory,0.66781586,1
399,Electronics,2,2.51465769,134.1901033,1,1,4020.649556,5.176754041,Maturity,9.778906058,0.852849398
400,Food,1,2.405820169,154.1035977,1,1,4206.364342,6.347178361,Decline,7.123369572,1
401,Furniture,4,2.112155553,91.12817344,0,0.772479438,3456.255691,5.111620879,Decline,5.341030186,1
402,Clothing,1,2.069848409,82.53472933,1,0.955622843,1437.508718,6.918474143,Growth,5.049248611,1
403,Furniture,2,3.534579481,297.907455,1,1,4083.465982,6.284005415,Decline,6.440064137,0.988890738
404,Electronics,3,3.291045106,277.4874237,0,0.84771932,4368.448252,7.067031096,Introductory,7.343639994,0.989858523
405,Furniture,5,3.071172945,238.929247,0,1,2499.788799,6.585621556,Maturity,7.632426816,0.878502542
406,Clothing,2,2.3178185,100.9400275,1,0.763742684,3958.429172,6.814437896,Growth,2.675373624,1
407,Clothing,4,3.058263563,230.3693003,0,1,2239.065956,6.459692789,Maturity,6.919867262,0.817681917
408,Electronics,1,2.193460714,115.4709808,1,0.987382889,4808.186691,6.815861212,Growth,9.611169221,0.813283782
409,Electronics,1,3.42446536,276.2418453,1,1,4431.045455,6.30028861,,8.507370091,0.874606484
410,Clothing,5,3.00379972,195.8736496,0,0.99170889,1933.544832,6.256003832,Decline,5.878608242,0.878070116
411,Food,2,1.096090621,35.42174077,1,1,1041.528428,5.854350312,Maturity,0.241629185,1
412,Furniture,3,1.143353342,43.07845508,0,1,4959.257017,6.608883251,Growth,0.498804718,0.969863712
413,Furniture,2,2.962663167,191.1253798,1,0.785723557,3981.078054,5.825610896,Decline,1.571735717,0.981670907
414,Electronics,4,1.921946222,175.4301869,0,0.664369932,1671.898753,6.190729636,Decline,6.328640446,1
415,Food,2,3.029138699,213.6322098,1,0.828570171,2358.592098,6.214937648,Decline,8.105936032,0.921917904
416,Clothing,1,1.904314591,79.3798731,1,1,2007.040069,5.987661682,Growth,7.665347202,0.944057739
417,Furniture,2,2.683634537,129.2977637,1,0.987909318,3979.642367,5.797769415,Maturity,3.78613025,0.991795125
418,Electronics,5,3.189092588,256.839919,0,1,1496.599242,5.705777744,Maturity,1.661260575,1
419,Electronics,1,3.265263083,229.2669763,1,0.773829145,3203.604766,5.913403186,Maturity,0.566162758,0.765209902
420,Furniture,1,2.518801994,140.1120623,1,0.98576311,2799.204054,6.449259319,Decline,0.889892479,0.706480435
421,Furniture,5,3.486158111,258.3712472,0,0.788851496,2172.458739,5.368485083,Decline,5.83323413,0.97293201
422,Furniture,2,1.431031673,62.45154967,1,1,1237.085538,5.614510663,,5.581132499,1
423,Electronics,2,2.112313257,175.4301869,1,1,3668.204419,5.353057654,Maturity,7.588399817,0.778898594
424,Clothing,5,2.050877401,80.68044068,0,1,1439.507086,6.190729636,Growth,5.396154719,0.947353461
425,Clothing,5,2.817030334,210.8926754,0,1,2538.882763,5.178229198,,1.688591819,1
426,Electronics,2,3.13700295,246.2375621,1,0.99170889,5009.133116,5.613192821,Growth,6.327723963,0.971367792
427,Electronics,5,2.975460567,219.8155674,0,1,2058.666282,6.809008335,Introductory,3.828069319,0.952378387
428,Clothing,2,2.527181702,137.5379878,1,0.987550081,2653.85294,6.641740871,Maturity,8.253913235,1
429,Electronics,4,3.447736368,280.2958079,0,0.892288655,2414.519132,6.886354244,,7.999597638,0.887216766
430,Electronics,1,2.274163553,121.6615024,1,1,4942.615691,6.8360496,Introductory,-0.195408583,0.949481955
431,Electronics,1,2.835696923,190.7382413,1,1,1502.927123,6.712334014,Decline,3.648810782,1
432,Clothing,2,3.387034909,266.3811973,1,0.99170889,2183.8032,5.161746151,Maturity,7.910935295,0.867605925
433,Electronics,3,2.132724592,90.87073661,0,0.99170889,2015.860504,6.071910016,,1.103487238,0.808943084
434,Food,5,3.324326549,292.2607752,0,0.658682825,3812.663772,6.190875503,Introductory,5.655685183,0.939410968
435,Clothing,2,3.246067116,175.4301869,1,1,2238.261216,5.177372415,,4.835771305,1
436,Clothing,5,3.489932205,293.5233195,0,0.837544067,2094.289246,6.190729636,Introductory,10.3633703,1
437,Clothing,2,2.289392458,115.5474294,1,0.853780412,2486.851687,6.190729636,Growth,7.951115252,1
438,Furniture,4,3.33206751,297.9129096,0,0.924214015,3009.470554,6.311641562,Introductory,9.145897521,1
439,Electronics,2,3.453965224,306.9554566,1,0.859234761,4261.585319,5.682323578,Introductory,9.029351139,1
440,Electronics,2,2.304694618,107.9148935,1,1,2472.954696,5.815586467,Introductory,6.102047645,1
441,Electronics,2,3.147081639,265.8407006,1,0.805018979,1081.725511,6.998711915,Maturity,5.021732305,1
442,Food,2,0.660641449,28.48571649,1,1,3436.890203,6.867916081,Introductory,3.870191642,1
443,Food,2,2.004661312,79.34690365,0,1,3098.933145,6.624526137,Introductory,3.193876187,0.936905497
444,Clothing,1,2.937562424,197.7520568,1,0.968004898,3065.342747,5.005524785,Maturity,4.726336133,1
445,Food,4,3.000453521,175.4301869,0,0.897687094,1759.976125,6.583532168,Decline,5.513876907,1
